"Date","Year","Quarter","Month_Number","Month_Name","Product_Category","Units_Sold","Revenue","COGS","Gross_Profit","Gross_Margin"
"2025-09-21",2025,3,9,September,Puzzles,101,1946.3699999999997,1022.6600000000003,923.7099999999999,0.47458088647071217
"2025-09-21",2025,3,9,September,STEM Kits,129,2531.6400000000003,1431.4899999999996,1100.15,0.43456020603245327
"2025-09-21",2025,3,9,September,Toy Vehicles,133,2323.62,1317.0300000000002,1006.5899999999997,0.4331990600872775
"2025-09-22",2025,3,9,September,Action Figures,146,2975.849999999998,1667.31,1308.54,0.43971974393870683
"2025-09-22",2025,3,9,September,Arts & Crafts,163,1888.9300000000003,1107.1199999999997,781.8100000000001,0.4138904035618048
"2025-09-22",2025,3,9,September,Baby & Toddler,128,1909.6699999999992,1115.41,794.2599999999996,0.4159147915608456
"2025-09-22",2025,3,9,September,Board Games,108,1692.35,929.0799999999999,763.27,0.4510119065205188
"2025-09-22",2025,3,9,September,Building Blocks,130,2070.76,1184.43,886.3299999999999,0.4280215959357916
"2025-09-22",2025,3,9,September,Card Games,67,1719.1200000000003,881.35,837.7700000000002,0.48732491041928433
"2025-09-22",2025,3,9,September,Collectibles,7,135.73000000000002,66.64,69.09,0.5090252707581226
"2025-09-22",2025,3,9,September,Dolls,119,1905.2099999999996,1098.7999999999997,806.41,0.42326567674954474
"2025-09-22",2025,3,9,September,Educational,104,1890.3500000000004,1045.83,844.5199999999999,0.4467532467532466
"2025-09-22",2025,3,9,September,Model Kits,71,975.45,502.66000000000014,472.7899999999998,0.4846891178430466
"2025-09-22",2025,3,9,September,Outdoor Play,114,1957.7799999999997,1048.01,909.7700000000006,0.4646947052273497
"2025-09-22",2025,3,9,September,Plush,65,1060.8,594.88,465.91999999999996,0.4392156862745098
"2025-09-22",2025,3,9,September,Pretend Play,68,1494.1499999999999,897.6599999999997,596.49,0.39921694608975006
"2025-09-22",2025,3,9,September,Puzzles,129,2391.85,1255.8000000000004,1136.0499999999995,0.4749670756945459
"2025-09-22",2025,3,9,September,STEM Kits,79,1588.58,897.1899999999996,691.39,0.4352251696483652
"2025-09-22",2025,3,9,September,Toy Vehicles,124,2045.7599999999998,1179.65,866.1099999999999,0.4233683325512279
"2025-09-23",2025,3,9,September,Action Figures,146,2632.99,1484.53,1148.46,0.4361809197908082
"2025-09-23",2025,3,9,September,Arts & Crafts,157,1940.770000000001,1147.22,793.55,0.4088841027015049
"2025-09-23",2025,3,9,September,Baby & Toddler,132,2213.109999999999,1265.7099999999998,947.3999999999995,0.4280853640352264
"2025-09-23",2025,3,9,September,Board Games,99,1827.0399999999997,1050.92,776.1199999999999,0.42479639197828184
"2025-09-23",2025,3,9,September,Building Blocks,72,1138.74,618.81,519.9300000000001,0.45658359239159074
"2025-09-23",2025,3,9,September,Card Games,78,1801.0300000000004,916.39,884.6400000000002,0.4911855993514822
"2025-09-23",2025,3,9,September,Collectibles,1,19.39,9.52,9.870000000000001,0.5090252707581228
"2025-09-23",2025,3,9,September,Dolls,62,1047.9099999999999,600.49,447.42,0.42696414768443863
"2025-09-23",2025,3,9,September,Educational,115,1969.1999999999998,1071.87,897.3299999999997,0.45568251066422905
"2025-09-23",2025,3,9,September,Model Kits,47,841.2300000000001,501.79000000000013,339.43999999999994,0.4035043923778276
"2025-09-23",2025,3,9,September,Outdoor Play,131,2081.85,1121.1900000000003,960.6600000000003,0.4614453490885512
"2025-09-23",2025,3,9,September,Plush,74,1324.5300000000002,828.8699999999999,495.6600000000001,0.374215759552445
"2025-09-23",2025,3,9,September,Pretend Play,73,1727.2800000000002,1085.94,641.3399999999999,0.3713005418924551
"2025-09-23",2025,3,9,September,Puzzles,107,1855.2800000000002,1006.9699999999998,848.3100000000003,0.45724095554309874
"2025-09-23",2025,3,9,September,STEM Kits,104,1941.46,1104.4499999999996,837.0099999999998,0.43112399946432056
"2025-09-23",2025,3,9,September,Toy Vehicles,103,1852.0400000000006,1067.7399999999998,784.2999999999997,0.4234789745361868
"2025-09-24",2025,3,9,September,Action Figures,159,3413.369999999998,1925.8199999999995,1487.5499999999997,0.4358009826066323
"2025-09-24",2025,3,9,September,Arts & Crafts,134,1782.0400000000002,1053.6100000000001,728.4300000000001,0.4087618684204619
"2025-09-24",2025,3,9,September,Baby & Toddler,111,1643.66,945.0699999999999,698.5899999999998,0.425020989742404
"2025-09-24",2025,3,9,September,Board Games,95,1563.6999999999996,853.9200000000001,709.7799999999999,0.4539105966617638
"2025-09-24",2025,3,9,September,Building Blocks,76,1266.1200000000001,715.0000000000001,551.1200000000001,0.43528259564654226
"2025-09-24",2025,3,9,September,Card Games,67,1659.5999999999997,872.8499999999999,786.7500000000002,0.4740600144613162
"2025-09-24",2025,3,9,September,Collectibles,1,19.39,9.52,9.870000000000001,0.5090252707581228
"2025-09-24",2025,3,9,September,Dolls,45,842.6899999999999,472.34,370.3500000000001,0.43948545728559746
"2025-09-24",2025,3,9,September,Educational,97,1885.6200000000001,1089.8899999999999,795.73,0.4219991302595433
"2025-09-24",2025,3,9,September,Model Kits,91,1363.02,728.2400000000001,634.7799999999997,0.46571583689160817
"2025-09-24",2025,3,9,September,Outdoor Play,93,1573.22,889.46,683.7600000000001,0.4346245280380367
"2025-09-24",2025,3,9,September,Plush,61,996.14,567.2,428.93999999999994,0.4306021241994097
"2025-09-24",2025,3,9,September,Pretend Play,89,1568.09,944.8299999999999,623.2599999999999,0.39746443125075726
"2025-09-24",2025,3,9,September,Puzzles,147,2507.56,1357.5099999999998,1150.0499999999997,0.4586330935251798
"2025-09-24",2025,3,9,September,STEM Kits,86,1771.68,990.95,780.7299999999998,0.4406721304072969
"2025-09-24",2025,3,9,September,Toy Vehicles,107,1749.0900000000008,1031.1299999999999,717.96,0.4104763048213641
"2025-09-25",2025,3,9,September,Action Figures,141,2957.6399999999994,1712.9499999999994,1244.6899999999998,0.4208389121055977
"2025-09-25",2025,3,9,September,Arts & Crafts,124,1418.3899999999999,845.8799999999998,572.5100000000001,0.4036336973610926
"2025-09-25",2025,3,9,September,Baby & Toddler,127,1816.1999999999994,1024.0999999999997,792.1,0.4361303821165072
"2025-09-25",2025,3,9,September,Board Games,102,1615.7199999999998,889.5000000000002,726.2200000000001,0.4494714430718195
"2025-09-25",2025,3,9,September,Building Blocks,83,1150.1999999999998,676.1,474.09999999999997,0.412189184489654
"2025-09-25",2025,3,9,September,Card Games,77,1728.55,878.9800000000004,849.57,0.4914928697463192
"2025-09-25",2025,3,9,September,Collectibles,13,252.07000000000002,123.75999999999998,128.31,0.5090252707581228
"2025-09-25",2025,3,9,September,Dolls,95,1536.3999999999999,842.5499999999998,693.85,0.451607654256704
"2025-09-25",2025,3,9,September,Educational,100,1969.6899999999998,1092.9699999999998,876.7199999999998,0.4451055749889576
"2025-09-25",2025,3,9,September,Model Kits,61,811.9799999999998,435.77000000000004,376.2099999999999,0.4633242198083697
"2025-09-25",2025,3,9,September,Outdoor Play,99,1838.2600000000002,980.5900000000003,857.67,0.46656620935014625
"2025-09-25",2025,3,9,September,Plush,60,978.13,585.2800000000001,392.8500000000001,0.40163372966783567
"2025-09-25",2025,3,9,September,Pretend Play,96,1786.22,1051.7999999999997,734.42,0.4111587598392135
"2025-09-25",2025,3,9,September,Puzzles,101,1744.4700000000005,882.5000000000001,861.9700000000001,0.49411569129878985
"2025-09-25",2025,3,9,September,STEM Kits,89,1661.3799999999999,953.7599999999998,707.62,0.42592302784432223
"2025-09-25",2025,3,9,September,Toy Vehicles,143,2471.189999999999,1436.230000000001,1034.96,0.41881037071208627
"2025-09-26",2025,3,9,September,Action Figures,113,2166.7500000000005,1202.2400000000002,964.5100000000001,0.44514134071766465
"2025-09-26",2025,3,9,September,Arts & Crafts,159,1910.0499999999995,1137.3,772.7500000000002,0.40457056098007926
"2025-09-26",2025,3,9,September,Baby & Toddler,134,1804.59,1076.9899999999996,727.6000000000001,0.4031940773250435
"2025-09-26",2025,3,9,September,Board Games,95,1542.5299999999997,844.3500000000005,698.18,0.4526200462875925
"2025-09-26",2025,3,9,September,Building Blocks,84,1222.5899999999997,690.3399999999997,532.25,0.43534627307601087
"2025-09-26",2025,3,9,September,Card Games,73,1643.7199999999996,850.6799999999998,793.0400000000002,0.4824666001508775
"2025-09-26",2025,3,9,September,Collectibles,5,96.95,47.599999999999994,49.35000000000001,0.5090252707581229
"2025-09-26",2025,3,9,September,Dolls,87,1512.2199999999996,856.4400000000002,655.7800000000002,0.43365383343693403
"2025-09-26",2025,3,9,September,Educational,141,2644.129999999999,1460.1399999999994,1183.99,0.4477805554189848
"2025-09-26",2025,3,9,September,Model Kits,55,936.0900000000001,526.9800000000002,409.1099999999999,0.437041310130436
"2025-09-26",2025,3,9,September,Outdoor Play,102,1940.7800000000004,1082.81,857.9700000000003,0.4420748358907244
"2025-09-26",2025,3,9,September,Plush,69,1257.04,721.9000000000001,535.1400000000002,0.4257143766308154
"2025-09-26",2025,3,9,September,Pretend Play,57,1572.7000000000005,971.31,601.3899999999998,0.3823933363006292
"2025-09-26",2025,3,9,September,Puzzles,83,1504.4499999999998,814.5600000000001,689.8900000000001,0.4585662534481041
"2025-09-26",2025,3,9,September,STEM Kits,90,1598.4400000000003,933.89,664.55,0.4157491053777432
"2025-09-26",2025,3,9,September,Toy Vehicles,133,2291.1100000000006,1307.47,983.6399999999999,0.42932901519350863
"2025-09-27",2025,3,9,September,Action Figures,144,3277.779999999999,1835.59,1442.1899999999996,0.4399898711933077
"2025-09-27",2025,3,9,September,Arts & Crafts,117,1476.87,930.5799999999999,546.29,0.3698971473453994
"2025-09-27",2025,3,9,September,Baby & Toddler,153,2474.8999999999987,1387.9599999999996,1086.9399999999996,0.43918542163319735
"2025-09-27",2025,3,9,September,Board Games,77,1310.34,734.5500000000003,575.7899999999998,0.43942030312743247
"2025-09-27",2025,3,9,September,Building Blocks,80,1297.04,755.5999999999998,541.4399999999999,0.41744279282057606
"2025-09-27",2025,3,9,September,Card Games,106,2139.15,1084.29,1054.8600000000001,0.4931210995021387
"2025-09-27",2025,3,9,September,Collectibles,8,155.12,76.16,78.96000000000001,0.5090252707581228
"2025-09-27",2025,3,9,September,Dolls,86,1287.0499999999997,721.34,565.7099999999999,0.43954003340973546
"2025-09-27",2025,3,9,September,Educational,103,1753.0799999999992,999.2499999999999,753.8299999999997,0.4300031943778949
"2025-09-27",2025,3,9,September,Model Kits,39,618.0100000000002,334.94000000000005,283.06999999999994,0.458034659633339
"2025-09-27",2025,3,9,September,Outdoor Play,86,1901.6100000000001,1054.74,846.8700000000003,0.44534368245854844
"2025-09-27",2025,3,9,September,Plush,60,1256.8699999999997,736.6200000000001,520.25,0.4139250678272217
"2025-09-27",2025,3,9,September,Pretend Play,86,1821.2099999999998,1078.0300000000002,743.18,0.4080693604801204
"2025-09-27",2025,3,9,September,Puzzles,165,3083.2799999999993,1601.3300000000008,1481.9500000000005,0.48064074621831326
"2025-09-27",2025,3,9,September,STEM Kits,96,1769.9500000000003,993.8599999999997,776.0899999999999,0.43848131303144144
"2025-09-27",2025,3,9,September,Toy Vehicles,164,2862.020000000001,1685.7100000000003,1176.3099999999997,0.411006911202577
"2025-09-28",2025,3,9,September,Action Figures,117,1889.7399999999993,1058.3200000000006,831.4200000000001,0.4399652862298519
"2025-09-28",2025,3,9,September,Arts & Crafts,206,2419.4100000000003,1418.0999999999992,1001.3100000000001,0.41386536386970374
"2025-09-28",2025,3,9,September,Baby & Toddler,122,1761.6599999999999,996.0999999999996,765.5599999999997,0.4345673966599683
"2025-09-28",2025,3,9,September,Board Games,125,1889.8099999999997,1105.24,784.5699999999999,0.4151581375905515
"2025-09-28",2025,3,9,September,Building Blocks,82,1212.8200000000002,695.4100000000001,517.4100000000001,0.42661730512359625
"2025-09-28",2025,3,9,September,Card Games,64,1423.21,717.8199999999998,705.39,0.49563311106583
"2025-09-28",2025,3,9,September,Collectibles,5,96.95,47.599999999999994,49.35000000000001,0.5090252707581229
"2025-09-28",2025,3,9,September,Dolls,99,2007.5199999999995,1055.7500000000002,951.7700000000001,0.47410237506973796
"2025-09-28",2025,3,9,September,Educational,96,1657.82,979.5799999999998,678.2399999999998,0.40911558552798244
"2025-09-28",2025,3,9,September,Model Kits,73,1113.68,606.7,506.97999999999996,0.4552295093743265
"2025-09-28",2025,3,9,September,Outdoor Play,118,2017.6099999999997,1114.29,903.3200000000002,0.4477178443802322
"2025-09-28",2025,3,9,September,Plush,69,1259.7799999999997,663.22,596.5600000000002,0.473542999571354
"2025-09-28",2025,3,9,September,Pretend Play,50,879.76,553.8599999999999,325.89999999999986,0.37044193871055725
"2025-09-28",2025,3,9,September,Puzzles,139,2474.9199999999987,1315.02,1159.8999999999994,0.4686616133046725
"2025-09-28",2025,3,9,September,STEM Kits,83,1758.5600000000002,999.8699999999997,758.6899999999998,0.43142684924028735
"2025-09-28",2025,3,9,September,Toy Vehicles,130,2268.5600000000004,1256.33,1012.2299999999999,0.4461993511302323
"2025-09-29",2025,3,9,September,Action Figures,135,2870.559999999999,1626.87,1243.69,0.4332569254779557
"2025-09-29",2025,3,9,September,Arts & Crafts,167,2129.84,1279.37,850.4699999999998,0.39931168538481754
"2025-09-29",2025,3,9,September,Baby & Toddler,139,1940.7500000000002,1099.2299999999996,841.5199999999999,0.4336055648589462
"2025-09-29",2025,3,9,September,Board Games,71,1400.83,763.4100000000001,637.4200000000002,0.4550302320766975
"2025-09-29",2025,3,9,September,Building Blocks,101,1456.43,833.6300000000001,622.8000000000003,0.4276209635890501
"2025-09-29",2025,3,9,September,Card Games,76,1560.0700000000002,803.2699999999999,756.8000000000001,0.4851064375316492
"2025-09-29",2025,3,9,September,Collectibles,1,19.39,9.52,9.870000000000001,0.5090252707581228
"2025-09-29",2025,3,9,September,Dolls,95,1594.0199999999993,874.99,719.0300000000003,0.4510796602301104
"2025-09-29",2025,3,9,September,Educational,90,1516.0699999999993,794.9199999999998,721.1499999999999,0.475670648452908
"2025-09-29",2025,3,9,September,Model Kits,42,715.3200000000002,407.7200000000001,307.59999999999997,0.430017334899066
"2025-09-29",2025,3,9,September,Outdoor Play,121,2055.99,1132.9399999999998,923.05,0.44895646379603016
"2025-09-29",2025,3,9,September,Plush,63,1025.16,587.8700000000001,437.29,0.42655780561083145
"2025-09-29",2025,3,9,September,Pretend Play,56,1032.0,617.0999999999999,414.8999999999999,0.40203488372093016
"2025-09-29",2025,3,9,September,Puzzles,108,2067.0299999999997,1088.6399999999999,978.3899999999998,0.47333130143249
"2025-09-29",2025,3,9,September,STEM Kits,97,1862.19,1031.5800000000002,830.6100000000001,0.44603934077618296
"2025-09-29",2025,3,9,September,Toy Vehicles,136,2145.39,1249.0600000000002,896.3299999999997,0.4177935014146611
"2025-09-30",2025,3,9,September,Action Figures,157,3100.159999999999,1747.6600000000008,1352.5000000000005,0.43626780553261796
"2025-09-30",2025,3,9,September,Arts & Crafts,145,1610.6399999999999,939.1199999999998,671.5199999999998,0.4169274325733869
"2025-09-30",2025,3,9,September,Baby & Toddler,118,1791.4799999999993,991.6399999999998,799.8399999999997,0.4464688414048719
"2025-09-30",2025,3,9,September,Board Games,105,2037.6199999999994,1134.1200000000006,903.5000000000002,0.4434094679086387
"2025-09-30",2025,3,9,September,Building Blocks,79,1283.03,700.1199999999999,582.91,0.45432296984482046
"2025-09-30",2025,3,9,September,Card Games,57,1182.5399999999995,609.6899999999998,572.85,0.48442335988634655
"2025-09-30",2025,3,9,September,Collectibles,14,271.46000000000004,133.27999999999997,138.18000000000004,0.5090252707581228
"2025-09-30",2025,3,9,September,Dolls,127,2166.0,1205.45,960.5500000000002,0.44346722068328726
"2025-09-30",2025,3,9,September,Educational,93,1618.2500000000005,919.5,698.75,0.43179360420207
"2025-09-30",2025,3,9,September,Model Kits,52,719.5700000000002,369.5800000000001,349.98999999999995,0.48638770376752766
"2025-09-30",2025,3,9,September,Outdoor Play,104,1867.4699999999998,1052.3500000000004,815.1200000000001,0.43648358474299465
"2025-09-30",2025,3,9,September,Plush,84,1498.06,916.07,581.9899999999999,0.3884957878856654
"2025-09-30",2025,3,9,September,Pretend Play,72,1275.8000000000002,762.98,512.8199999999998,0.4019595547891517
"2025-09-30",2025,3,9,September,Puzzles,108,1903.13,1020.9000000000003,882.2300000000001,0.4635679118084419
"2025-09-30",2025,3,9,September,STEM Kits,67,1551.7999999999997,860.9799999999996,690.8199999999999,0.4451733470808094
"2025-09-30",2025,3,9,September,Toy Vehicles,112,1905.9999999999995,1132.96,773.0399999999997,0.4055823714585519
"2025-10-01",2025,4,10,October,Action Figures,171,3469.7799999999975,1959.7499999999993,1510.0299999999997,0.4351947385713218
"2025-10-01",2025,4,10,October,Arts & Crafts,181,2113.32,1291.0699999999997,822.2500000000002,0.38907974182802424
"2025-10-01",2025,4,10,October,Baby & Toddler,147,2082.96,1216.7199999999996,866.2399999999997,0.41586972385451454
"2025-10-01",2025,4,10,October,Board Games,104,1448.4499999999998,789.7399999999999,658.7100000000002,0.45476889088335826
"2025-10-01",2025,4,10,October,Building Blocks,64,958.2400000000001,541.98,416.26000000000005,0.43440056770746366
"2025-10-01",2025,4,10,October,Card Games,59,1409.3000000000002,719.6600000000001,689.6400000000001,0.4893493223586178
"2025-10-01",2025,4,10,October,Dolls,99,1728.4499999999994,967.7399999999999,760.71,0.44011108218345935
"2025-10-01",2025,4,10,October,Educational,90,1647.9099999999999,957.88,690.03,0.41873039182965094
"2025-10-01",2025,4,10,October,Model Kits,48,802.1200000000001,472.0700000000001,330.04999999999995,0.41147209893781467
"2025-10-01",2025,4,10,October,Outdoor Play,125,2455.67,1299.78,1155.8900000000003,0.47070249667096975
"2025-10-01",2025,4,10,October,Plush,82,1380.5099999999995,788.33,592.1800000000001,0.4289574142889224
"2025-10-01",2025,4,10,October,Pretend Play,62,1401.2300000000002,867.17,534.06,0.3811365728681229
"2025-10-01",2025,4,10,October,Puzzles,136,2474.019999999999,1286.48,1187.5399999999997,0.4800042036846914
"2025-10-01",2025,4,10,October,STEM Kits,82,1499.7000000000003,833.83,665.8700000000001,0.44400213376008535
"2025-10-01",2025,4,10,October,Toy Vehicles,139,1974.8900000000008,1138.99,835.8999999999999,0.42326408053106734
"2025-10-02",2025,4,10,October,Action Figures,109,2050.5800000000004,1140.4500000000003,910.1299999999999,0.4438402793356025
"2025-10-02",2025,4,10,October,Arts & Crafts,164,1959.94,1229.73,730.21,0.3725675275773748
"2025-10-02",2025,4,10,October,Baby & Toddler,118,1872.85,1035.2899999999997,837.5599999999998,0.4472114691512934
"2025-10-02",2025,4,10,October,Board Games,94,1404.7699999999998,804.27,600.5,0.42747211287257
"2025-10-02",2025,4,10,October,Building Blocks,111,1679.7899999999995,947.4099999999999,732.3800000000002,0.4359949755624217
"2025-10-02",2025,4,10,October,Card Games,70,1646.92,842.0999999999999,804.8200000000002,0.48868190318898314
"2025-10-02",2025,4,10,October,Dolls,69,1233.1799999999996,674.1700000000001,559.0099999999999,0.4533077085259249
"2025-10-02",2025,4,10,October,Educational,113,1890.3300000000002,1062.1699999999998,828.1599999999999,0.4381033999354609
"2025-10-02",2025,4,10,October,Model Kits,45,759.2,438.9600000000001,320.24,0.42181243414120123
"2025-10-02",2025,4,10,October,Outdoor Play,116,1753.69,984.68,769.0100000000001,0.438509656780845
"2025-10-02",2025,4,10,October,Plush,109,1692.3099999999993,1037.13,655.1800000000001,0.3871512902482408
"2025-10-02",2025,4,10,October,Pretend Play,77,1419.7400000000002,877.47,542.2699999999999,0.3819502162367756
"2025-10-02",2025,4,10,October,Puzzles,139,2560.460000000001,1318.0500000000004,1242.4100000000003,0.4852292166251376
"2025-10-02",2025,4,10,October,STEM Kits,97,1985.0000000000005,1098.89,886.11,0.4464030226700251
"2025-10-02",2025,4,10,October,Toy Vehicles,137,2404.8100000000004,1416.0200000000007,988.79,0.4111717765644686
"2025-10-03",2025,4,10,October,Action Figures,193,3312.139999999999,1924.9499999999991,1387.19,0.41881985664857174
"2025-10-03",2025,4,10,October,Arts & Crafts,143,1711.32,1044.1,667.2199999999998,0.3898861697403173
"2025-10-03",2025,4,10,October,Baby & Toddler,146,2373.019999999999,1301.63,1071.39,0.4514879773453239
"2025-10-03",2025,4,10,October,Board Games,97,1814.9400000000003,964.2700000000001,850.67,0.4687041995878651
"2025-10-03",2025,4,10,October,Building Blocks,75,1207.4799999999998,676.9399999999999,530.54,0.4393778778944579
"2025-10-03",2025,4,10,October,Card Games,75,1526.6,785.78,740.82,0.48527446613389236
"2025-10-03",2025,4,10,October,Collectibles,10,193.9,95.19999999999999,98.70000000000002,0.5090252707581229
"2025-10-03",2025,4,10,October,Dolls,91,1537.5099999999998,850.0600000000002,687.45,0.44711904312817485
"2025-10-03",2025,4,10,October,Educational,81,1731.72,936.1599999999999,795.56,0.45940452267110155
"2025-10-03",2025,4,10,October,Model Kits,62,1049.3400000000001,551.6600000000001,497.68,0.4742790706539348
"2025-10-03",2025,4,10,October,Outdoor Play,144,2405.2699999999995,1337.9299999999998,1067.3400000000001,0.44375059764600244
"2025-10-03",2025,4,10,October,Plush,56,1132.2,624.7800000000001,507.41999999999996,0.4481717011128775
"2025-10-03",2025,4,10,October,Pretend Play,84,1547.6600000000003,904.7300000000002,642.93,0.415420699636871
"2025-10-03",2025,4,10,October,Puzzles,126,2452.7299999999996,1281.8900000000008,1170.8400000000001,0.47736195993851765
"2025-10-03",2025,4,10,October,STEM Kits,91,2221.0099999999998,1227.0100000000002,993.9999999999995,0.4475441353258201
"2025-10-03",2025,4,10,October,Toy Vehicles,105,1922.9300000000003,1086.0700000000002,836.8599999999999,0.4352004493143275
"2025-10-04",2025,4,10,October,Action Figures,169,3254.6199999999994,1830.09,1424.53,0.4376947231934912
"2025-10-04",2025,4,10,October,Arts & Crafts,170,1960.0699999999993,1184.2300000000002,775.8400000000005,0.39582259817251464
"2025-10-04",2025,4,10,October,Baby & Toddler,122,1802.2500000000005,1045.1899999999998,757.0599999999998,0.4200638091274793
"2025-10-04",2025,4,10,October,Board Games,92,1793.9100000000003,955.1000000000001,838.81,0.4675875601340088
"2025-10-04",2025,4,10,October,Building Blocks,91,1407.3399999999997,825.72,581.6199999999998,0.41327610953998317
"2025-10-04",2025,4,10,October,Card Games,82,1716.8999999999999,869.1800000000001,847.7200000000001,0.49375036402819045
"2025-10-04",2025,4,10,October,Collectibles,3,58.17,28.56,29.610000000000003,0.5090252707581228
"2025-10-04",2025,4,10,October,Dolls,70,1283.1999999999996,704.2800000000001,578.9199999999998,0.45115336658354116
"2025-10-04",2025,4,10,October,Educational,79,1439.34,801.3799999999999,637.9599999999998,0.44323092528520003
"2025-10-04",2025,4,10,October,Model Kits,59,975.62,569.35,406.2699999999998,0.41642237756503536
"2025-10-04",2025,4,10,October,Outdoor Play,76,1337.7300000000002,747.1400000000001,590.59,0.44148669761461573
"2025-10-04",2025,4,10,October,Plush,73,1066.2900000000004,623.9599999999999,442.33,0.4148308621481959
"2025-10-04",2025,4,10,October,Pretend Play,92,2367.460000000001,1479.26,888.1999999999996,0.3751700134321168
"2025-10-04",2025,4,10,October,Puzzles,94,1660.0599999999997,864.2500000000001,795.8099999999997,0.4793862872426297
"2025-10-04",2025,4,10,October,STEM Kits,96,2369.6199999999994,1299.1299999999999,1070.49,0.4517559777517071
"2025-10-04",2025,4,10,October,Toy Vehicles,115,1846.5600000000006,1090.2100000000003,756.3499999999998,0.40959947144961417
"2025-10-05",2025,4,10,October,Action Figures,128,2979.1599999999994,1681.3900000000003,1297.77,0.4356160797003183
"2025-10-05",2025,4,10,October,Arts & Crafts,162,2048.3800000000006,1208.4099999999999,839.9700000000003,0.4100655151876117
"2025-10-05",2025,4,10,October,Baby & Toddler,139,1853.39,1066.6899999999996,786.6999999999997,0.42446543900636113
"2025-10-05",2025,4,10,October,Board Games,118,2391.2499999999995,1276.1499999999996,1115.1,0.46632514375326717
"2025-10-05",2025,4,10,October,Building Blocks,70,1102.7899999999997,620.9299999999998,481.86,0.43694629077158853
"2025-10-05",2025,4,10,October,Card Games,54,1114.5700000000002,550.6399999999999,563.9300000000001,0.505961940479288
"2025-10-05",2025,4,10,October,Collectibles,9,174.51,85.67999999999999,88.83000000000001,0.5090252707581229
"2025-10-05",2025,4,10,October,Dolls,95,1674.9599999999996,945.57,729.3900000000001,0.4354671156326123
"2025-10-05",2025,4,10,October,Educational,112,1893.5800000000004,1072.4599999999998,821.1200000000002,0.4336336463207259
"2025-10-05",2025,4,10,October,Model Kits,68,1140.1100000000001,640.71,499.3999999999999,0.43802790958767124
"2025-10-05",2025,4,10,October,Outdoor Play,123,2332.6200000000003,1266.8000000000002,1065.8200000000006,0.4569196868757022
"2025-10-05",2025,4,10,October,Plush,68,1236.8800000000003,736.28,500.5999999999999,0.4047280253541166
"2025-10-05",2025,4,10,October,Pretend Play,77,1892.1900000000003,1126.1799999999998,766.0099999999999,0.4048272107980698
"2025-10-05",2025,4,10,October,Puzzles,143,2511.25,1347.5900000000001,1163.6600000000003,0.4633787954206074
"2025-10-05",2025,4,10,October,STEM Kits,74,1650.1200000000001,904.54,745.5799999999999,0.4518338060262283
"2025-10-05",2025,4,10,October,Toy Vehicles,136,2406.689999999999,1420.4600000000003,986.2299999999999,0.4097868857227147
"2025-10-06",2025,4,10,October,Action Figures,119,2308.1199999999994,1295.4799999999996,1012.6400000000003,0.43872935549278225
"2025-10-06",2025,4,10,October,Arts & Crafts,143,1821.93,1098.8599999999997,723.0699999999999,0.39687035176982643
"2025-10-06",2025,4,10,October,Baby & Toddler,116,1763.8899999999994,971.4599999999998,792.43,0.4492513705503179
"2025-10-06",2025,4,10,October,Board Games,111,1796.7700000000002,977.1299999999999,819.6400000000001,0.4561741346972623
"2025-10-06",2025,4,10,October,Building Blocks,103,1578.2699999999995,899.3699999999999,678.9,0.43015453629607114
"2025-10-06",2025,4,10,October,Card Games,59,1526.2999999999997,804.4499999999999,721.8500000000001,0.4729410993906835
"2025-10-06",2025,4,10,October,Collectibles,6,116.34,57.11999999999999,59.22000000000001,0.5090252707581229
"2025-10-06",2025,4,10,October,Dolls,109,1886.0899999999995,1049.3200000000002,836.77,0.4436532721132079
"2025-10-06",2025,4,10,October,Educational,79,1401.3799999999997,807.15,594.23,0.4240320255747907
"2025-10-06",2025,4,10,October,Model Kits,53,818.0600000000002,434.35,383.71,0.4690487250323936
"2025-10-06",2025,4,10,October,Outdoor Play,127,2203.95,1184.97,1018.9800000000002,0.4623426121282245
"2025-10-06",2025,4,10,October,Plush,77,1113.5199999999998,716.62,396.90000000000003,0.35643724405488914
"2025-10-06",2025,4,10,October,Pretend Play,96,1730.7800000000002,1048.6699999999998,682.1099999999998,0.39410554778770246
"2025-10-06",2025,4,10,October,Puzzles,119,2148.480000000001,1156.1500000000003,992.33,0.4618753723562703
"2025-10-06",2025,4,10,October,STEM Kits,97,1813.0000000000005,1033.7699999999998,779.23,0.42980143408714827
"2025-10-06",2025,4,10,October,Toy Vehicles,156,2515.4100000000003,1482.72,1032.6899999999996,0.4105453981657064
"2025-10-07",2025,4,10,October,Action Figures,145,2612.8799999999997,1495.6299999999997,1117.2500000000005,0.4275933070022353
"2025-10-07",2025,4,10,October,Arts & Crafts,146,1819.139999999999,1102.2999999999997,716.8399999999999,0.3940543333663161
"2025-10-07",2025,4,10,October,Baby & Toddler,159,2324.5399999999995,1324.26,1000.2799999999994,0.4303130942035842
"2025-10-07",2025,4,10,October,Board Games,88,1092.85,576.0799999999999,516.7700000000001,0.4728645285263304
"2025-10-07",2025,4,10,October,Building Blocks,98,1406.77,816.86,589.91,0.4193364942385749
"2025-10-07",2025,4,10,October,Card Games,58,1215.5600000000002,620.36,595.1999999999999,0.4896508605087366
"2025-10-07",2025,4,10,October,Collectibles,9,174.51,85.67999999999999,88.83000000000001,0.5090252707581229
