"Date","Year","Quarter","Month_Number","Month_Name","Store_ID","Store_Name","Store_City","Store_Location","Units_Sold","Revenue","COGS","Gross_Profit","Gross_Margin"
"2025-10-13",2025,4,10,October,40,Puzzle Planet Fresno 1,"Fresno, CA",Downtown,19,336.22,175.87,160.35,0.4769198738920944
"2025-10-13",2025,4,10,October,41,Classic Toy Chest Modesto 1,"Modesto, CA",Downtown,9,200.19,106.35000000000001,93.84,0.46875468305110146
"2025-10-13",2025,4,10,October,42,Space Ranger Toys Philadelphia 1,"Philadelphia, PA",Suburban,11,147.15999999999997,77.12,70.03999999999999,0.4759445501494972
"2025-10-13",2025,4,10,October,43,Creative Play Toys Irving 1,"Irving, TX",Commercial,19,311.78999999999996,179.4,132.39000000000001,0.42461272010006745
"2025-10-13",2025,4,10,October,44,Classic Toy Chest Corpus Christi 1,"Corpus Christi, TX",Mall,12,343.09000000000003,182.94000000000003,160.15000000000003,0.4667871404004781
"2025-10-13",2025,4,10,October,45,Kids Quest Toys Plano 1,"Plano, TX",Downtown,25,542.62,286.24,256.38000000000005,0.4724853488629244
"2025-10-13",2025,4,10,October,46,Maple Street Toys San Francisco 1,"San Francisco, CA",Commercial,4,74.19999999999999,46.849999999999994,27.349999999999994,0.3685983827493261
"2025-10-13",2025,4,10,October,47,Neighborhood Toy Co. Worcester 1,"Worcester, MA",Mall,16,263.57,144.69,118.88,0.4510376750009485
"2025-10-13",2025,4,10,October,48,Spark & Play Austin 1,"Austin, TX",Suburban,13,193.44,105.85,87.59,0.4528019023986766
"2025-10-13",2025,4,10,October,49,Wonderland Toys Eugene 1,"Eugene, OR",Commercial,3,37.4,17.630000000000003,19.769999999999996,0.5286096256684492
"2025-10-13",2025,4,10,October,50,Mountain Trail Toys Kansas City 1,"Kansas City, MO",Mall,1,7.24,5.23,2.01,0.2776243093922652
"2025-10-13",2025,4,10,October,51,Bright Star Toy Shop Birmingham 1,"Birmingham, AL",Downtown,13,242.44,130.94,111.50000000000001,0.4599076060056097
"2025-10-13",2025,4,10,October,52,Toy Galaxy Madison 1,"Madison, WI",Commercial,8,117.11,68.46,48.650000000000006,0.41542139868499706
"2025-10-13",2025,4,10,October,53,Sunshine Toy Store Laredo 1,"Laredo, TX",Downtown,12,205.86,101.53,104.32999999999998,0.5068007383658796
"2025-10-13",2025,4,10,October,54,Sunshine Toy Store Tulsa 1,"Tulsa, OK",Mall,11,216.02000000000004,109.50999999999999,106.51,0.4930561985001388
"2025-10-13",2025,4,10,October,55,Board Game Barn Toledo 1,"Toledo, OH",Downtown,10,176.12,93.57000000000001,82.55000000000001,0.4687145128321599
"2025-10-13",2025,4,10,October,56,Board Game Barn Oklahoma City 1,"Oklahoma City, OK",Mall,9,117.16,70.3,46.86,0.39996585865483103
"2025-10-13",2025,4,10,October,57,Bluebird Toys Norfolk 1,"Norfolk, VA",Mall,1,14.34,9.59,4.75,0.3312412831241283
"2025-10-13",2025,4,10,October,58,Little Sprouts Toys Savannah 1,"Savannah, GA",Commercial,6,130.51,76.86,53.65,0.41107961075779637
"2025-10-13",2025,4,10,October,59,Bright Star Toy Shop Little Rock 1,"Little Rock, AR",Mall,3,74.68,42.08,32.599999999999994,0.4365291912158542
"2025-10-13",2025,4,10,October,60,Wonderland Toys Scottsdale 1,"Scottsdale, AZ",Downtown,23,368.21,190.10999999999999,178.10000000000005,0.4836913717715436
"2025-10-13",2025,4,10,October,61,Rainbow Toy Market Baltimore 1,"Baltimore, MD",Downtown,12,156.59000000000003,88.61999999999999,67.97,0.4340634778721501
"2025-10-13",2025,4,10,October,62,Mountain Trail Toys Baton Rouge 1,"Baton Rouge, LA",Commercial,22,441.93,248.66,193.27,0.4373317041160365
"2025-10-13",2025,4,10,October,63,Dinosaur Dreams Toys Moreno Valley 1,"Moreno Valley, CA",Suburban,19,331.52,183.98,147.54,0.4450410231660232
"2025-10-13",2025,4,10,October,64,Board Game Barn Yonkers 1,"Yonkers, NY",Airport,19,263.13,137.82,125.30999999999999,0.4762284802189032
"2025-10-13",2025,4,10,October,65,Toy Galaxy Spokane 1,"Spokane, WA",Downtown,17,309.19,169.91,139.27999999999997,0.4504673501730327
"2025-10-13",2025,4,10,October,66,Wonderland Toys Knoxville 1,"Knoxville, TN",Residential,3,58.29,34.57,23.72,0.4069308629267456
"2025-10-13",2025,4,10,October,67,Wonderland Toys Huntington Beach 1,"Huntington Beach, CA",Mall,7,66.4,32.67,33.730000000000004,0.5079819277108434
"2025-10-13",2025,4,10,October,68,Wonderland Toys Boulder 1,"Boulder, CO",Residential,8,109.80000000000001,53.43,56.370000000000005,0.5133879781420765
"2025-10-13",2025,4,10,October,69,Bluebird Toys Amarillo 1,"Amarillo, TX",Mall,13,337.39,200.66000000000003,136.73000000000002,0.40525801001808004
"2025-10-13",2025,4,10,October,70,Wonderland Toys Chandler 1,"Chandler, AZ",Suburban,19,391.63,222.72000000000003,168.91,0.43129995148481987
"2025-10-13",2025,4,10,October,71,Neighborhood Toy Co. Rochester 1,"Rochester, NY",Downtown,10,143.01999999999998,81.84,61.180000000000014,0.4277723395329326
"2025-10-13",2025,4,10,October,72,Playtime Emporium Boston 1,"Boston, MA",Airport,7,133.36,69.6,63.760000000000005,0.47810437912417514
"2025-10-13",2025,4,10,October,73,Rainbow Toy Market Tampa 1,"Tampa, FL",Downtown,17,214.75,115.94,98.81,0.46011641443539
"2025-10-13",2025,4,10,October,74,Creative Play Toys Huntsville 1,"Huntsville, AL",Downtown,5,67.53999999999999,38.32,29.22,0.4326325140657389
"2025-10-13",2025,4,10,October,75,Wonderland Toys Newport News 1,"Newport News, VA",Residential,3,41.42,23.39,18.029999999999998,0.43529695799130846
"2025-10-13",2025,4,10,October,76,Giggles & Gadgets Mesa 1,"Mesa, AZ",Residential,13,265.19,148.39000000000001,116.80000000000001,0.44043893057807615
"2025-10-13",2025,4,10,October,77,Happy Hippo Toys Buffalo 1,"Buffalo, NY",Suburban,13,155.91,91.03999999999999,64.86999999999999,0.41607337566544794
"2025-10-13",2025,4,10,October,78,Giggles & Gadgets San Jose 1,"San Jose, CA",Airport,22,551.53,291.96000000000004,259.57,0.4706362301234747
"2025-10-13",2025,4,10,October,79,Storybook Toys Grand Rapids 1,"Grand Rapids, MI",Commercial,8,78.57,46.980000000000004,31.59,0.4020618556701031
"2025-10-13",2025,4,10,October,80,Spark & Play El Paso 1,"El Paso, TX",Commercial,19,373.1,232.8,140.29999999999998,0.3760385955507906
"2025-10-13",2025,4,10,October,81,Bluebird Toys Salt Lake City 1,"Salt Lake City, UT",Mall,16,379.63,212.07000000000002,167.56,0.44137713036377524
"2025-10-13",2025,4,10,October,82,Toy Haven Albuquerque 1,"Albuquerque, NM",Commercial,12,190.35,117.06000000000002,73.29,0.3850275807722617
"2025-10-13",2025,4,10,October,83,Kids Quest Toys Winston-Salem 1,"Winston-Salem, NC",Downtown,14,240.28,135.23,105.04999999999998,0.43719826868653233
"2025-10-13",2025,4,10,October,84,Puzzle Planet Ann Arbor 1,"Ann Arbor, MI",Downtown,14,173.80999999999997,113.82999999999998,59.980000000000004,0.34508946550831376
"2025-10-13",2025,4,10,October,85,Cedar Toy Corner Montgomery 1,"Montgomery, AL",Downtown,9,113.43,63.290000000000006,50.14,0.4420347350789033
"2025-10-13",2025,4,10,October,86,Maple Street Toys Des Moines 1,"Des Moines, IA",Commercial,16,268.93,162.42,106.51000000000002,0.39605101699326967
"2025-10-13",2025,4,10,October,87,City Lights Toys Springfield 1,"Springfield, MO",Residential,11,262.96000000000004,149.68,113.28,0.43078795254031027
"2025-10-13",2025,4,10,October,88,Mini Makers Syracuse 1,"Syracuse, NY",Suburban,17,351.89,193.74,158.14999999999998,0.44943021967091984
"2025-10-13",2025,4,10,October,89,Spark & Play Omaha 1,"Omaha, NE",Residential,13,279.92,151.22000000000003,128.70000000000002,0.45977422120605893
"2025-10-13",2025,4,10,October,90,City Lights Toys Columbia 1,"Columbia, SC",Residential,11,111.41,72.47999999999999,38.93,0.34943003321066335
"2025-10-13",2025,4,10,October,91,Kids Quest Toys Fremont 1,"Fremont, CA",Suburban,5,59.24,33.93,25.310000000000002,0.4272451046590142
"2025-10-13",2025,4,10,October,92,Storybook Toys Phoenix 1,"Phoenix, AZ",Downtown,5,188.75,100.89999999999999,87.85,0.4654304635761589
"2025-10-13",2025,4,10,October,93,Space Ranger Toys Tempe 1,"Tempe, AZ",Residential,12,149.46,79.42,70.04,0.46862036665328516
"2025-10-13",2025,4,10,October,94,Rocketship Toys Cleveland 1,"Cleveland, OH",Residential,9,123.44,75.28,48.16,0.390149060272197
"2025-10-13",2025,4,10,October,95,Happy Hippo Toys Durham 1,"Durham, NC",Downtown,27,354.63,194.19000000000003,160.44000000000003,0.4524151933000593
"2025-10-13",2025,4,10,October,96,Neighborhood Toy Co. San Bernardino 1,"San Bernardino, CA",Downtown,12,198.75,103.53,95.22,0.47909433962264153
"2025-10-13",2025,4,10,October,97,Storybook Toys Memphis 1,"Memphis, TN",Suburban,13,314.22,162.92000000000002,151.29999999999998,0.4815097702246832
"2025-10-13",2025,4,10,October,98,Wonderland Toys Chesapeake 1,"Chesapeake, VA",Downtown,15,272.33000000000004,160.97,111.35999999999999,0.408915653802372
"2025-10-13",2025,4,10,October,99,City Lights Toys Stockton 1,"Stockton, CA",Downtown,8,203.22,105.66999999999999,97.55,0.48002165141226255
"2025-10-13",2025,4,10,October,100,Happy Hippo Toys Atlanta 1,"Atlanta, GA",Mall,15,197.28,128.13,69.14999999999999,0.3505170316301703
"2025-10-13",2025,4,10,October,101,Storybook Toys Fort Collins 1,"Fort Collins, CO",Downtown,16,203.42000000000002,129.02,74.4,0.3657457477140891
"2025-10-13",2025,4,10,October,103,Toy Haven Akron 1,"Akron, OH",Downtown,15,381.74,207.64999999999998,174.09,0.45604338031120656
"2025-10-13",2025,4,10,October,104,Dinosaur Dreams Toys Columbus 1,"Columbus, OH",Suburban,19,370.85999999999996,192.89999999999998,177.96,0.4798576282154992
"2025-10-13",2025,4,10,October,105,Wonderland Toys Santa Clarita 1,"Santa Clarita, CA",Mall,31,633.99,338.41,295.58,0.46622186469818133
"2025-10-13",2025,4,10,October,106,Board Game Barn St. Petersburg 1,"St. Petersburg, FL",Downtown,12,233.8,132.93,100.87,0.431437125748503
"2025-10-13",2025,4,10,October,107,Wonderland Toys Portland 1,"Portland, OR",Commercial,9,130.35,64.75,65.60000000000001,0.5032604526275414
"2025-10-13",2025,4,10,October,108,Bluebird Toys Fort Lauderdale 1,"Fort Lauderdale, FL",Mall,3,52.58,27.71,24.869999999999997,0.4729935336629897
"2025-10-13",2025,4,10,October,109,Wonderland Toys Lincoln 1,"Lincoln, NE",Mall,12,162.39,89.49000000000001,72.89999999999999,0.44891926842785884
"2025-10-13",2025,4,10,October,110,Giggles & Gadgets Lubbock 1,"Lubbock, TX",Downtown,19,357.55000000000007,193.45999999999998,164.09000000000003,0.45892882114389594
"2025-10-13",2025,4,10,October,111,Maple Street Toys Indianapolis 1,"Indianapolis, IN",Mall,16,209.07,131.78,77.28999999999999,0.3696847945664131
"2025-10-13",2025,4,10,October,112,Neighborhood Toy Co. Cincinnati 1,"Cincinnati, OH",Commercial,5,106.22,62.74,43.48,0.40933910751270947
"2025-10-13",2025,4,10,October,114,Neighborhood Toy Co. Garland 1,"Garland, TX",Downtown,12,174.98999999999998,100.64,74.35,0.4248814217955312
"2025-10-13",2025,4,10,October,115,Mountain Trail Toys Pittsburgh 1,"Pittsburgh, PA",Downtown,25,432.22,231.6,200.62,0.46416176946925175
"2025-10-13",2025,4,10,October,116,Toy Haven New Orleans 1,"New Orleans, LA",Downtown,7,169.05,94.75000000000001,74.3,0.4395149364093463
"2025-10-13",2025,4,10,October,117,Mountain Trail Toys Richmond 1,"Richmond, VA",Suburban,18,368.59000000000003,205.03,163.55999999999997,0.4437450826121163
"2025-10-13",2025,4,10,October,118,Giggles & Gadgets St. Louis 1,"St. Louis, MO",Mall,11,226.13,119.66,106.47,0.47083536019104055
"2025-10-13",2025,4,10,October,119,Adventure Toys Virginia Beach 1,"Virginia Beach, VA",Downtown,17,305.7,162.85,142.85000000000002,0.46728819103696445
"2025-10-13",2025,4,10,October,120,Dinosaur Dreams Toys Aurora 1,"Aurora, CO",Downtown,11,120.97999999999999,63.21000000000001,57.76999999999999,0.4775169449495784
"2025-10-14",2025,4,10,October,1,Maple Street Toys Louisville 1,"Louisville, KY",Downtown,18,306.21999999999997,158.19,148.03,0.48341061981581873
"2025-10-14",2025,4,10,October,2,Puzzle Planet San Antonio 1,"San Antonio, TX",Commercial,19,285.22999999999996,164.73999999999998,120.49000000000001,0.42243102057988297
"2025-10-14",2025,4,10,October,3,Wonderland Toys Orlando 1,"Orlando, FL",Mall,12,192.24,118.68,73.56,0.38264669163545567
"2025-10-14",2025,4,10,October,4,Spark & Play St. Paul 1,"St. Paul, MN",Downtown,15,294.77,161.39000000000001,133.38,0.45248838077144893
"2025-10-14",2025,4,10,October,5,Tiny Treasures Toys Riverside 1,"Riverside, CA",Residential,10,144.73,82.78000000000002,61.94999999999999,0.4280384163615007
"2025-10-14",2025,4,10,October,6,Rainbow Toy Market Sacramento 1,"Sacramento, CA",Residential,19,208.44000000000003,117.41000000000001,91.03,0.43672039915563227
"2025-10-14",2025,4,10,October,7,Puzzle Planet Las Vegas 1,"Las Vegas, NV",Downtown,3,27.119999999999997,16.7,10.419999999999998,0.3842182890855457
"2025-10-14",2025,4,10,October,8,Neighborhood Toy Co. Santa Rosa 1,"Santa Rosa, CA",Suburban,12,158.57999999999998,100.11000000000001,58.469999999999985,0.36870979947029886
"2025-10-14",2025,4,10,October,9,Space Ranger Toys Nashville 1,"Nashville, TN",Downtown,21,469.95000000000005,240.73000000000002,229.21999999999997,0.48775401638472166
"2025-10-14",2025,4,10,October,10,Board Game Barn Fayetteville 1,"Fayetteville, NC",Mall,13,194.87,120.97,73.9,0.3792271770924206
"2025-10-14",2025,4,10,October,11,Spark & Play Dallas 1,"Dallas, TX",Commercial,12,147.19,77.38,69.81,0.4742849378354508
"2025-10-14",2025,4,10,October,12,Tiny Treasures Toys San Diego 1,"San Diego, CA",Downtown,17,318.31,171.20999999999998,147.1,0.46212811410260435
"2025-10-14",2025,4,10,October,13,Space Ranger Toys Detroit 1,"Detroit, MI",Mall,10,150.68,81.11,69.57000000000001,0.46170692859039025
"2025-10-14",2025,4,10,October,14,Puzzle Planet Honolulu 1,"Honolulu, HI",Mall,21,396.97,212.0,184.97000000000003,0.46595460614152207
"2025-10-14",2025,4,10,October,15,Bluebird Toys Lexington 1,"Lexington, KY",Downtown,12,135.21,80.78999999999999,54.42,0.4024850232970934
"2025-10-14",2025,4,10,October,16,Rocketship Toys Chattanooga 1,"Chattanooga, TN",Mall,23,264.42,162.12,102.30000000000001,0.38688450192874974
"2025-10-14",2025,4,10,October,17,Mini Makers Asheville 1,"Asheville, NC",Downtown,19,345.78000000000003,182.53000000000003,163.25,0.47212100179304756
"2025-10-14",2025,4,10,October,18,Ocean Wave Toys Wichita 1,"Wichita, KS",Downtown,13,296.87,161.88,134.99,0.4547108161821673
"2025-10-14",2025,4,10,October,19,Bluebird Toys Gainesville 1,"Gainesville, FL",Residential,14,310.77,185.18,125.59,0.40412523731376904
"2025-10-14",2025,4,10,October,20,Mini Makers Oxnard 1,"Oxnard, CA",Commercial,25,340.19,205.2,134.99,0.3968076663041242
"2025-10-14",2025,4,10,October,21,Kids Quest Toys Santa Ana 1,"Santa Ana, CA",Suburban,6,94.78999999999999,54.379999999999995,40.41,0.42631079227766644
"2025-10-14",2025,4,10,October,22,City Lights Toys Aurora 1,"Aurora, IL",Mall,12,163.93999999999997,97.17999999999999,66.76,0.4072221544467489
"2025-10-14",2025,4,10,October,23,Wonderland Toys Irvine 1,"Irvine, CA",Downtown,16,336.9599999999999,194.56,142.4,0.42260208926875603
"2025-10-14",2025,4,10,October,24,Playtime Emporium Los Angeles 1,"Los Angeles, CA",Downtown,7,201.28000000000003,112.98999999999998,88.29,0.43864268680445145
"2025-10-14",2025,4,10,October,25,City Lights Toys Raleigh 1,"Raleigh, NC",Downtown,6,80.92,44.22,36.7,0.45353435491843797
"2025-10-14",2025,4,10,October,26,Board Game Barn Charleston 1,"Charleston, SC",Mall,16,303.23,158.79000000000002,144.44,0.47633809319658343
"2025-10-14",2025,4,10,October,27,Giggles & Gadgets Gilbert 1,"Gilbert, AZ",Commercial,17,301.87,172.16,129.71,0.4296882764103753
"2025-10-14",2025,4,10,October,28,Little Sprouts Toys Peoria 1,"Peoria, AZ",Downtown,2,20.78,11.1,9.680000000000001,0.46583253128007707
"2025-10-14",2025,4,10,October,29,Mini Makers Miami 1,"Miami, FL",Commercial,34,604.4699999999998,350.15,254.32,0.4207322116895794
"2025-10-14",2025,4,10,October,30,Bluebird Toys Naperville 1,"Naperville, IL",Residential,12,272.97,147.75,125.22,0.4587317287614023
"2025-10-14",2025,4,10,October,31,Dinosaur Dreams Toys Glendale 1,"Glendale, AZ",Downtown,7,169.82,91.71000000000001,78.11,0.4599576021670004
"2025-10-14",2025,4,10,October,32,Rainbow Toy Market Tallahassee 1,"Tallahassee, FL",Suburban,8,160.85,97.91000000000001,62.940000000000005,0.3912962387317377
"2025-10-14",2025,4,10,October,33,Maple Street Toys Dayton 1,"Dayton, OH",Commercial,11,182.85000000000002,108.88,73.97,0.4045392398140552
"2025-10-14",2025,4,10,October,34,Sunshine Toy Store Arlington 1,"Arlington, TX",Downtown,12,205.48,112.2,93.28,0.45396145610278377
"2025-10-14",2025,4,10,October,35,Playtime Emporium Fort Worth 1,"Fort Worth, TX",Commercial,14,274.39,157.3,117.09,0.426728379314115
"2025-10-14",2025,4,10,October,36,Board Game Barn Minneapolis 1,"Minneapolis, MN",Downtown,14,259.11999999999995,141.11,118.00999999999999,0.45542605742513126
"2025-10-14",2025,4,10,October,37,Toy Haven Port St. Lucie 1,"Port St. Lucie, FL",Downtown,16,366.23,185.17000000000002,181.06,0.49438877208311716
"2025-10-14",2025,4,10,October,38,Wonderland Toys Oakland 1,"Oakland, CA",Downtown,12,245.41000000000003,127.99999999999999,117.41,0.4784238621083085
"2025-10-14",2025,4,10,October,39,Wonderland Toys Jersey City 1,"Jersey City, NJ",Mall,16,239.31000000000003,145.13,94.18,0.39354811750449203
"2025-10-14",2025,4,10,October,40,Puzzle Planet Fresno 1,"Fresno, CA",Downtown,9,129.48,87.28999999999999,42.19,0.3258418288538771
"2025-10-14",2025,4,10,October,41,Classic Toy Chest Modesto 1,"Modesto, CA",Downtown,9,100.14000000000001,68.02,32.12,0.3207509486718593
"2025-10-14",2025,4,10,October,42,Space Ranger Toys Philadelphia 1,"Philadelphia, PA",Suburban,3,41.96,21.08,20.880000000000003,0.4976167778836988
"2025-10-14",2025,4,10,October,43,Creative Play Toys Irving 1,"Irving, TX",Commercial,24,440.55999999999995,264.84000000000003,175.72,0.3988560014526966
"2025-10-14",2025,4,10,October,44,Classic Toy Chest Corpus Christi 1,"Corpus Christi, TX",Mall,17,326.90999999999997,177.57000000000002,149.33999999999997,0.45682297880150496
"2025-10-14",2025,4,10,October,45,Kids Quest Toys Plano 1,"Plano, TX",Downtown,3,60.46,33.36,27.1,0.44823023486602714
"2025-10-14",2025,4,10,October,46,Maple Street Toys San Francisco 1,"San Francisco, CA",Commercial,23,483.92999999999995,279.13,204.8,0.42320170272560087
"2025-10-14",2025,4,10,October,47,Neighborhood Toy Co. Worcester 1,"Worcester, MA",Mall,16,343.31,183.39000000000001,159.92,0.4658180653054091
"2025-10-14",2025,4,10,October,48,Spark & Play Austin 1,"Austin, TX",Suburban,9,80.41,47.06999999999999,33.34,0.4146250466359906
"2025-10-14",2025,4,10,October,49,Wonderland Toys Eugene 1,"Eugene, OR",Commercial,5,66.3,40.75,25.549999999999997,0.3853695324283559
"2025-10-14",2025,4,10,October,50,Mountain Trail Toys Kansas City 1,"Kansas City, MO",Mall,8,191.47,113.06,78.41,0.4095158510471614
"2025-10-14",2025,4,10,October,51,Bright Star Toy Shop Birmingham 1,"Birmingham, AL",Downtown,3,46.47,26.64,19.830000000000005,0.4267269205939317
"2025-10-14",2025,4,10,October,52,Toy Galaxy Madison 1,"Madison, WI",Commercial,11,244.83,148.72,96.11,0.39255810153984394
"2025-10-14",2025,4,10,October,53,Sunshine Toy Store Laredo 1,"Laredo, TX",Downtown,19,220.67000000000002,118.02000000000001,102.64999999999999,0.4651742420809353
"2025-10-14",2025,4,10,October,54,Sunshine Toy Store Tulsa 1,"Tulsa, OK",Mall,5,85.22999999999999,48.21,37.019999999999996,0.4343541006687786
"2025-10-14",2025,4,10,October,55,Board Game Barn Toledo 1,"Toledo, OH",Downtown,6,72.45,38.75,33.7,0.46514837819185645
"2025-10-14",2025,4,10,October,56,Board Game Barn Oklahoma City 1,"Oklahoma City, OK",Mall,14,274.41999999999996,143.32,131.1,0.4777348589752934
"2025-10-14",2025,4,10,October,57,Bluebird Toys Norfolk 1,"Norfolk, VA",Mall,16,229.82,126.77,103.04999999999998,0.44839439561395866
"2025-10-14",2025,4,10,October,58,Little Sprouts Toys Savannah 1,"Savannah, GA",Commercial,9,175.78,97.66000000000001,78.11999999999999,0.44441916031402884
"2025-10-14",2025,4,10,October,59,Bright Star Toy Shop Little Rock 1,"Little Rock, AR",Mall,6,46.55,25.979999999999997,20.57,0.441890440386681
"2025-10-14",2025,4,10,October,60,Wonderland Toys Scottsdale 1,"Scottsdale, AZ",Downtown,15,279.63,160.28999999999996,119.33999999999997,0.42677824267782416
"2025-10-14",2025,4,10,October,61,Rainbow Toy Market Baltimore 1,"Baltimore, MD",Downtown,11,209.16000000000003,126.43999999999998,82.72,0.39548670873972075
"2025-10-14",2025,4,10,October,62,Mountain Trail Toys Baton Rouge 1,"Baton Rouge, LA",Commercial,12,185.42999999999998,105.86000000000001,79.57,0.42911071563393194
"2025-10-14",2025,4,10,October,63,Dinosaur Dreams Toys Moreno Valley 1,"Moreno Valley, CA",Suburban,26,448.85,240.71,208.14,0.4637183914448033
"2025-10-14",2025,4,10,October,64,Board Game Barn Yonkers 1,"Yonkers, NY",Airport,7,123.86,79.81,44.050000000000004,0.3556434684321008
"2025-10-14",2025,4,10,October,65,Toy Galaxy Spokane 1,"Spokane, WA",Downtown,33,425.53,237.44,188.08999999999997,0.44201348906070076
"2025-10-14",2025,4,10,October,66,Wonderland Toys Knoxville 1,"Knoxville, TN",Residential,11,201.5,114.55000000000001,86.94999999999999,0.43151364764267985
"2025-10-14",2025,4,10,October,67,Wonderland Toys Huntington Beach 1,"Huntington Beach, CA",Mall,6,173.92000000000002,89.43,84.49000000000001,0.48579806807727693
"2025-10-14",2025,4,10,October,68,Wonderland Toys Boulder 1,"Boulder, CO",Residential,19,269.04999999999995,162.47,106.57999999999998,0.3961345474818807
"2025-10-14",2025,4,10,October,69,Bluebird Toys Amarillo 1,"Amarillo, TX",Mall,5,136.98000000000002,71.38000000000001,65.6,0.4789020294933566
"2025-10-14",2025,4,10,October,70,Wonderland Toys Chandler 1,"Chandler, AZ",Suburban,14,258.30999999999995,152.23,106.08,0.41066935078007055
"2025-10-14",2025,4,10,October,71,Neighborhood Toy Co. Rochester 1,"Rochester, NY",Downtown,11,237.28999999999996,133.65,103.64,0.4367651397024738
"2025-10-14",2025,4,10,October,72,Playtime Emporium Boston 1,"Boston, MA",Airport,15,270.86999999999995,150.22,120.65,0.4454166205190683
"2025-10-14",2025,4,10,October,73,Rainbow Toy Market Tampa 1,"Tampa, FL",Downtown,19,406.48999999999995,233.31,173.18,0.42603754089891516
"2025-10-14",2025,4,10,October,74,Creative Play Toys Huntsville 1,"Huntsville, AL",Downtown,20,303.24,181.12,122.12,0.40271731961482654
"2025-10-14",2025,4,10,October,75,Wonderland Toys Newport News 1,"Newport News, VA",Residential,10,168.11,92.89,75.21999999999998,0.4474451252156325
"2025-10-14",2025,4,10,October,76,Giggles & Gadgets Mesa 1,"Mesa, AZ",Residential,11,197.2,113.35000000000001,83.85,0.4252028397565923
"2025-10-14",2025,4,10,October,77,Happy Hippo Toys Buffalo 1,"Buffalo, NY",Suburban,10,187.01999999999998,99.92999999999999,87.09,0.4656721206288098
"2025-10-14",2025,4,10,October,78,Giggles & Gadgets San Jose 1,"San Jose, CA",Airport,29,434.01,261.03,172.98,0.3985622451095597
"2025-10-14",2025,4,10,October,79,Storybook Toys Grand Rapids 1,"Grand Rapids, MI",Commercial,34,475.07,282.52,192.54999999999998,0.40530869135074826
"2025-10-14",2025,4,10,October,80,Spark & Play El Paso 1,"El Paso, TX",Commercial,29,572.8000000000001,341.94000000000005,230.86,0.4030377094972067
"2025-10-14",2025,4,10,October,81,Bluebird Toys Salt Lake City 1,"Salt Lake City, UT",Mall,18,266.40999999999997,145.51,120.9,0.4538117938515822
"2025-10-14",2025,4,10,October,82,Toy Haven Albuquerque 1,"Albuquerque, NM",Commercial,21,441.94000000000005,236.26,205.68,0.46540254333167397
"2025-10-14",2025,4,10,October,83,Kids Quest Toys Winston-Salem 1,"Winston-Salem, NC",Downtown,21,471.99,259.65999999999997,212.33,0.4498612258734295
"2025-10-14",2025,4,10,October,84,Puzzle Planet Ann Arbor 1,"Ann Arbor, MI",Downtown,4,66.11,33.1,33.010000000000005,0.49931931629103016
"2025-10-14",2025,4,10,October,85,Cedar Toy Corner Montgomery 1,"Montgomery, AL",Downtown,32,487.3699999999999,269.72,217.64999999999995,0.44658062662863945
"2025-10-14",2025,4,10,October,86,Maple Street Toys Des Moines 1,"Des Moines, IA",Commercial,12,197.5,110.91000000000001,86.59,0.43843037974683546
"2025-10-14",2025,4,10,October,87,City Lights Toys Springfield 1,"Springfield, MO",Residential,13,198.69,107.21000000000001,91.47999999999999,0.46041572298555533
"2025-10-14",2025,4,10,October,88,Mini Makers Syracuse 1,"Syracuse, NY",Suburban,13,217.07,109.24000000000001,107.83000000000001,0.4967521997512324
"2025-10-14",2025,4,10,October,89,Spark & Play Omaha 1,"Omaha, NE",Residential,10,181.89999999999998,105.01,76.89,0.42270478284771856
"2025-10-14",2025,4,10,October,90,City Lights Toys Columbia 1,"Columbia, SC",Residential,13,238.26,113.50999999999999,124.75,0.5235876773272895
"2025-10-14",2025,4,10,October,91,Kids Quest Toys Fremont 1,"Fremont, CA",Suburban,13,282.78999999999996,153.59,129.2,0.45687612716149795
"2025-10-14",2025,4,10,October,92,Storybook Toys Phoenix 1,"Phoenix, AZ",Downtown,19,854.5,452.06999999999994,402.4299999999999,0.4709537741369221
"2025-10-14",2025,4,10,October,93,Space Ranger Toys Tempe 1,"Tempe, AZ",Residential,13,152.01,89.86999999999999,62.14,0.4087888954674035
"2025-10-14",2025,4,10,October,94,Rocketship Toys Cleveland 1,"Cleveland, OH",Residential,6,100.84,53.44,47.39999999999999,0.47005156683855603
"2025-10-14",2025,4,10,October,95,Happy Hippo Toys Durham 1,"Durham, NC",Downtown,9,122.28,68.1,54.17999999999999,0.4430814524043179
"2025-10-14",2025,4,10,October,96,Neighborhood Toy Co. San Bernardino 1,"San Bernardino, CA",Downtown,19,307.28,183.34000000000003,123.94,0.4033454829471492
"2025-10-14",2025,4,10,October,97,Storybook Toys Memphis 1,"Memphis, TN",Suburban,9,207.85999999999999,117.93,89.93,0.4326469739247571
"2025-10-14",2025,4,10,October,98,Wonderland Toys Chesapeake 1,"Chesapeake, VA",Downtown,15,284.17,151.18,132.99,0.4679945103283246
"2025-10-14",2025,4,10,October,99,City Lights Toys Stockton 1,"Stockton, CA",Downtown,22,281.01,187.82,93.19,0.331625209067293
"2025-10-14",2025,4,10,October,100,Happy Hippo Toys Atlanta 1,"Atlanta, GA",Mall,13,233.6,120.72000000000001,112.88,0.4832191780821918
